col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,target
581,22,0,17,27,3,27,2,1,789,17,1
582,33,0,21,23,1,10,0,1,903,13,0
583,53,0,19,14,4,10,1,0,644,10,1
584,41,0,11,13,1,9,1,0,547,1,0
585,54,1,42,24,10,12,1,1,590,23,1
586,51,1,2,2,6,19,2,0,967,2,1
587,25,0,28,30,2,13,1,2,729,13,1
588,20,0,36,12,2,14,1,1,726,6,0
589,53,0,26,5,3,6,1,0,815,13,1
590,36,1,54,18,0,5,1,0,787,15,0
591,20,1,37,2,5,23,1,1,364,16,1
592,38,1,4,21,5,23,0,0,619,12,1
593,43,0,28,2,0,12,1,2,537,25,1
594,61,1,45,8,6,15,0,2,274,15,1
595,21,1,24,26,1,18,2,1,911,18,0
596,52,1,7,10,8,18,0,1,432,15,1
597,25,1,11,12,2,4,0,2,395,24,1
598,22,0,41,16,3,1,1,0,640,15,1
599,33,1,50,24,10,30,1,0,321,12,1
600,53,1,22,16,4,5,2,2,547,3,1
601,24,1,48,28,2,2,1,0,830,29,0
602,26,0,37,22,2,16,1,1,702,4,0
603,31,1,13,13,2,16,2,0,870,11,0
604,25,0,44,10,2,16,1,1,972,6,0
605,65,1,23,15,7,3,0,1,642,9,1
606,49,1,56,17,5,10,0,1,308,26,1
607,36,1,60,25,0,14,2,0,832,10,0
608,32,0,57,13,0,1,0,0,644,11,0
609,40,1,56,16,2,27,1,2,493,27,1
610,21,1,31,30,2,11,1,0,682,27,0
611,41,0,55,3,1,5,1,0,995,9,0
612,39,1,21,28,5,6,2,0,543,19,1
613,49,0,26,7,6,20,0,1,241,11,1
614,44,1,1,12,2,9,0,0,592,19,0
615,35,0,31,13,8,0,0,1,195,1,1
616,57,0,57,17,5,30,1,0,624,13,1
617,42,1,53,16,10,11,2,1,298,19,1
618,38,0,22,22,5,28,0,0,400,1,1
619,48,0,21,10,4,14,1,1,568,7,0
620,22,0,43,16,5,15,0,0,147,15,1
621,21,1,13,25,1,19,2,0,931,19,0
622,40,0,9,9,1,20,0,0,380,28,1
623,59,1,13,20,8,3,2,1,551,8,1
624,56,0,29,17,1,15,2,0,136,18,1
625,62,0,41,1,5,10,2,0,486,5,1
626,33,1,55,23,1,12,2,0,575,30,0
627,44,0,34,20,4,7,2,1,826,10,0
628,48,0,57,12,5,9,0,2,168,27,1
629,55,1,57,9,4,6,0,0,433,5,1
630,47,0,31,2,0,29,2,2,174,15,1
631,63,1,18,18,0,0,1,2,661,19,1
632,30,1,4,25,2,7,2,0,818,5,0
633,38,0,17,29,1,15,1,1,751,4,0
634,48,0,9,12,9,22,2,1,814,22,1
635,48,1,59,15,2,13,2,0,996,25,0
636,23,1,54,30,5,18,1,1,921,1,1
637,29,1,41,17,0,4,2,1,631,18,0
638,20,0,28,10,1,17,2,1,934,4,0
639,23,1,18,4,9,29,2,1,498,27,1
640,41,1,16,19,3,16,0,1,796,27,0
641,33,0,31,11,1,11,0,0,847,5,0
642,35,1,6,3,1,2,0,0,598,8,0
643,60,0,18,15,4,2,1,2,978,11,1
644,41,1,51,24,6,9,0,1,685,2,1
645,41,1,28,20,6,14,1,2,422,5,1
646,50,1,36,28,9,30,1,2,533,18,1
647,41,1,29,2,4,14,0,1,674,20,0
648,39,0,20,13,8,29,0,2,917,22,1
649,47,1,24,19,3,21,2,2,829,23,1
650,46,0,43,9,3,20,0,0,926,2,0
651,36,1,54,13,0,9,0,1,975,11,0
652,39,1,27,30,3,16,2,1,955,19,0
653,52,1,4,7,8,25,1,1,906,19,1
654,34,0,25,5,7,2,2,1,538,22,1
655,19,1,57,4,5,29,2,2,107,21,1
656,64,1,16,11,10,4,2,1,678,22,1
657,31,0,12,26,3,5,1,1,955,15,0
658,34,1,20,24,3,16,1,0,662,6,0
659,28,0,16,28,10,12,0,1,985,5,1
660,32,1,14,21,0,13,2,0,533,15,0
661,20,0,6,4,7,26,0,2,892,15,1
662,56,0,35,7,9,21,0,2,997,8,1
663,33,1,49,23,0,6,2,1,677,7,0
664,39,1,38,15,1,6,1,1,989,12,0
665,25,1,41,8,0,20,0,1,835,19,0
666,44,1,40,27,0,11,1,1,695,10,0
667,36,1,1,7,2,2,0,0,531,7,0
668,25,1,57,1,0,18,1,1,752,27,0
669,33,1,6,28,3,22,2,2,671,30,1
670,39,0,52,14,2,11,0,0,641,10,0
671,61,1,34,24,4,2,2,2,580,29,1
672,60,1,1,1,8,28,2,2,521,17,1
673,38,1,52,10,1,12,1,1,760,6,0
674,24,0,1,2,8,11,2,1,233,21,1
675,60,0,37,17,5,30,1,2,187,6,1
676,23,1,48,5,2,1,2,1,661,14,0
677,22,1,32,6,0,21,1,2,654,2,1
678,39,0,8,7,7,23,2,2,676,19,1
679,20,1,52,23,2,20,1,1,616,3,0
680,62,1,47,15,0,0,2,2,242,12,1
681,51,0,41,26,3,9,0,2,486,4,1
682,27,0,50,8,9,29,2,2,350,17,1
683,24,1,30,3,0,10,1,0,984,12,0
684,38,1,20,20,0,11,1,2,347,7,1
685,41,0,55,1,1,13,2,1,922,5,0
686,55,0,11,22,7,21,0,0,807,20,1
687,29,1,49,22,1,17,2,1,985,16,0
688,30,1,38,9,2,14,2,0,591,5,0
689,44,1,41,21,3,3,1,1,706,19,0
690,56,1,15,10,2,27,1,2,428,23,1
691,55,0,29,20,10,9,2,1,858,21,1
692,49,0,59,4,3,19,0,0,806,11,0
693,56,1,30,29,0,15,2,1,839,18,1
694,21,0,37,6,6,14,1,1,891,18,1
695,44,1,38,21,4,4,2,1,993,10,0
696,43,0,39,26,10,8,2,1,660,17,1
697,20,0,60,23,1,20,1,0,733,7,0
698,22,0,56,22,1,15,0,0,830,8,0
699,35,1,8,13,3,18,1,1,998,13,0
700,20,1,33,17,5,1,2,1,136,11,1
701,20,1,43,30,1,16,2,1,491,8,1
702,44,0,45,2,7,12,2,0,153,22,1
703,43,1,10,21,3,2,0,1,546,10,0
704,61,1,38,22,1,10,1,0,922,14,1
705,46,1,33,15,2,27,1,1,681,3,1
706,45,1,21,21,4,6,0,1,837,23,0
707,42,1,58,17,4,14,1,0,839,17,0
708,46,1,15,27,3,1,2,1,826,16,0
709,43,0,18,30,0,14,0,0,934,3,0
710,35,1,37,23,1,16,2,0,615,14,0
711,48,1,46,9,4,24,0,2,970,18,1
712,25,1,11,28,1,4,2,1,732,18,0
713,44,0,53,18,1,7,0,0,717,14,0
714,46,0,39,10,6,15,1,1,597,6,1
715,37,1,41,20,10,3,1,0,677,29,1
716,38,1,15,17,3,12,0,1,863,20,0
717,34,1,47,6,1,0,0,0,572,24,0
718,45,1,36,11,0,7,1,0,741,21,0
719,53,1,49,14,10,29,1,2,341,6,1
720,49,0,11,4,4,11,1,1,579,5,0
721,42,0,18,23,2,14,1,0,984,4,0
722,39,0,22,13,9,24,2,0,791,4,1
723,23,1,18,23,1,1,0,0,521,16,0
724,30,0,41,7,3,13,0,0,829,15,0
725,25,0,48,11,7,12,2,2,138,23,1
726,33,1,26,20,3,13,0,0,379,20,1
727,30,1,43,1,2,0,0,1,981,28,0
728,42,1,50,9,4,6,1,1,780,10,0
729,63,1,60,29,8,0,0,0,861,2,1
730,43,1,27,24,7,22,2,2,697,1,1
731,51,1,19,22,0,6,1,1,814,24,1
732,35,1,57,9,8,9,2,2,732,8,1
733,62,1,38,9,5,25,1,2,126,12,1
734,23,0,9,30,2,3,2,1,610,12,0
735,44,0,27,19,6,20,1,0,140,12,1
736,42,0,51,17,1,14,0,2,758,17,1
737,45,1,23,22,0,13,0,1,531,12,0
738,46,1,28,18,4,20,1,1,820,18,0
739,24,1,13,11,8,20,1,0,212,1,1
740,35,1,35,26,3,18,1,2,203,11,1
741,40,1,18,12,8,9,0,1,898,20,1
742,54,1,23,15,5,26,2,2,777,5,1
743,49,1,33,16,4,15,0,1,661,24,0
744,40,1,18,22,4,11,0,1,988,6,0
745,58,0,5,22,7,8,0,1,928,28,1
746,59,0,21,30,10,23,0,2,403,17,1
747,51,0,56,10,1,13,0,1,173,19,1
748,21,0,22,30,2,6,2,1,665,1,0
749,35,1,34,3,1,15,1,0,799,27,0
750,46,0,11,30,4,21,1,2,772,23,1
751,21,0,36,13,1,11,0,1,946,15,0
752,36,0,55,5,3,1,2,0,981,1,0
753,35,1,38,16,3,3,2,0,508,7,0
754,44,0,2,14,7,6,2,1,637,26,1
755,28,1,1,28,0,1,2,0,661,3,0
756,31,0,38,8,5,22,2,2,739,16,1
757,26,0,40,30,1,0,0,1,780,13,0
758,27,0,5,12,10,22,1,0,662,27,1
759,23,1,26,9,0,5,1,2,745,4,1
760,42,1,2,30,0,5,0,1,781,27,0
761,18,0,20,26,0,17,0,0,578,5,0
762,28,0,53,24,0,10,0,0,730,7,0
763,47,1,22,23,1,15,0,1,887,28,0
764,44,1,53,14,0,20,2,2,981,11,1
765,55,0,26,2,8,13,2,0,783,24,1
766,49,1,20,23,2,15,0,1,988,1,0
767,28,1,33,19,2,15,1,0,876,22,0
768,30,1,57,30,3,5,2,1,610,17,0
769,65,1,17,12,7,13,0,2,802,6,1
770,38,0,58,17,0,16,0,1,256,14,1
771,47,1,46,13,3,22,0,1,231,27,1
772,31,0,22,19,3,11,2,1,986,13,0
773,29,1,6,12,0,0,2,0,593,12,0
774,21,0,39,10,0,20,1,1,866,11,0
775,58,0,59,15,10,5,2,2,494,19,1
776,43,1,7,3,0,2,1,0,887,14,0
777,42,1,37,27,0,9,0,1,786,24,0
778,58,1,14,30,6,5,0,2,720,22,1
779,40,0,25,5,0,1,0,1,970,12,0
780,44,0,52,30,7,1,1,2,736,30,1
781,32,1,22,27,10,14,2,1,472,22,1
782,36,0,7,6,2,14,0,0,992,7,0
783,41,1,58,11,0,16,1,0,991,20,0
784,46,1,50,25,0,17,2,1,848,14,0
785,33,0,16,13,1,15,0,1,840,4,0
786,40,1,46,27,4,30,0,2,613,30,1
787,21,1,37,25,1,24,1,0,713,18,1
788,61,1,17,16,5,8,0,1,613,19,1
789,47,1,32,5,1,9,1,0,553,15,0
790,18,0,9,30,0,18,2,1,795,10,0
791,54,1,17,6,7,26,2,0,826,8,1
792,50,1,57,20,5,7,1,0,840,26,0
793,50,1,13,11,2,11,0,0,629,8,0
794,36,1,57,29,3,15,0,1,635,14,0
795,44,1,39,1,3,0,2,1,941,26,0
796,47,1,20,4,7,11,1,2,926,28,1
797,43,1,59,3,4,19,2,0,625,18,0
798,45,1,2,24,6,23,2,2,583,29,1
799,20,1,26,28,4,30,1,2,314,27,1
800,29,0,26,14,2,17,0,2,608,26,1
801,49,1,35,13,5,20,2,0,476,27,1
802,26,0,27,19,5,22,2,0,812,8,1
803,54,0,46,2,9,3,2,0,825,14,1
804,40,1,46,25,9,11,1,2,273,29,1
805,26,0,38,12,6,16,1,2,982,15,1
806,39,0,31,21,4,2,2,0,215,23,1
807,36,1,59,14,2,12,2,0,655,26,0
808,29,0,51,16,2,8,0,1,640,30,1
809,23,1,52,5,2,17,0,1,524,15,0
810,31,1,49,15,4,29,1,0,747,18,1
811,50,1,4,28,5,9,2,0,792,18,0
812,36,0,36,9,3,11,2,0,749,12,0
813,49,0,34,12,8,18,0,1,913,14,1
814,48,1,3,13,5,15,0,2,208,17,1
815,35,0,51,25,5,1,2,1,976,27,1
816,21,1,30,26,1,25,0,1,107,2,1
817,29,0,40,18,2,8,0,0,560,11,0
818,31,0,43,29,5,0,2,2,944,1,1
819,24,1,23,18,1,3,1,1,795,22,0
820,35,1,1,29,10,30,0,1,502,5,1
821,21,1,34,11,10,5,2,0,336,3,1
822,49,1,52,21,4,3,1,0,837,27,0
823,37,1,36,28,0,14,0,1,773,10,0
824,42,1,10,21,4,9,0,1,633,11,0
825,59,1,2,16,10,26,1,2,606,19,1
826,27,1,9,1,0,13,0,0,558,29,0
827,31,1,1,24,2,0,2,1,599,4,0
828,23,1,19,25,2,15,1,1,900,19,0
829,54,1,34,19,3,4,0,2,476,1,1
830,32,1,26,9,1,12,0,1,865,23,0
831,62,0,60,12,1,17,0,0,884,3,1
832,40,1,49,16,3,9,0,0,561,11,0
833,36,1,12,29,3,20,0,1,779,27,0
834,32,0,57,14,5,11,2,2,706,18,1
835,33,0,24,9,0,18,1,1,374,28,1
836,37,0,33,25,0,16,0,1,933,3,0
837,50,0,19,22,7,17,0,2,557,13,1
838,19,0,33,19,1,15,0,1,625,10,0
839,49,1,58,15,0,6,2,1,754,27,0
840,63,0,59,26,1,12,2,1,178,7,1
841,43,0,58,16,1,7,0,0,938,6,0
842,33,0,48,4,3,6,1,0,694,11,0
843,55,0,27,27,4,3,2,2,769,28,1
844,31,0,28,6,2,28,0,1,276,8,1
845,40,0,22,28,10,30,1,0,782,20,1
846,19,0,58,1,7,2,2,1,997,30,1
847,46,1,32,27,1,12,2,1,627,19,0
848,53,0,9,24,4,12,0,1,786,22,1
849,44,0,35,18,1,19,1,2,751,4,1
850,29,1,15,16,2,10,2,1,832,17,0
851,44,1,47,11,10,23,2,2,796,9,1
852,21,1,40,12,0,18,2,0,725,15,0
853,42,1,28,22,2,4,2,1,872,18,0
854,23,1,44,23,1,20,0,0,886,16,0
855,54,0,11,10,7,27,2,0,775,22,1
856,43,1,31,26,10,3,2,2,577,6,1
857,25,1,15,4,5,9,2,1,481,9,1
858,40,0,59,30,1,2,1,0,943,10,0
859,36,0,6,19,2,25,0,0,353,26,1
860,64,0,27,17,9,25,1,1,199,29,1
861,19,1,59,23,3,26,1,2,803,23,1
862,37,0,10,25,2,1,1,0,949,10,0
863,24,1,5,14,9,14,1,1,110,23,1
864,42,0,57,10,2,2,0,0,984,2,0
865,53,1,32,12,0,10,2,1,241,8,1
866,41,1,24,22,3,3,2,0,523,19,0
867,33,1,49,30,2,3,2,0,614,4,0
868,45,1,42,25,5,21,2,0,370,24,1
869,49,1,43,27,3,0,0,1,673,11,0
870,40,0,41,14,9,30,1,0,380,13,1
871,59,1,38,18,7,20,0,1,796,14,1
872,25,0,17,20,1,3,2,0,830,7,0
873,28,1,10,30,1,9,2,1,837,4,0
874,44,0,40,17,3,7,1,1,652,7,0
875,41,1,24,27,3,0,1,1,999,25,0
876,38,1,58,7,8,22,2,1,341,21,1
877,28,0,51,26,7,3,2,2,830,29,1
878,47,1,24,13,1,18,2,1,910,14,0
879,35,1,19,27,2,17,0,1,968,27,0
880,47,0,59,4,1,18,2,1,829,13,0
881,36,1,44,14,3,13,2,0,886,5,0
882,35,0,42,5,2,30,2,1,679,2,1
883,39,1,4,16,3,3,0,1,902,27,0
884,45,1,46,12,4,18,1,0,616,29,0
885,50,1,28,11,0,15,0,0,616,15,0
886,35,1,27,27,0,10,0,0,461,13,1
887,47,1,3,5,8,18,2,0,467,21,1
888,62,0,59,6,9,3,0,2,691,21,1
889,50,1,26,17,5,14,2,0,892,29,0
890,61,0,16,4,0,21,0,0,172,30,1
891,32,0,38,8,2,2,2,0,765,9,0
892,65,0,28,3,8,6,1,0,342,1,1
893,27,0,4,1,2,11,0,0,886,11,0
894,30,1,29,12,0,15,2,1,629,25,0
895,36,0,42,25,1,10,0,1,721,3,0
896,27,1,28,21,2,6,0,1,592,15,0
897,40,0,42,30,1,17,2,1,890,10,0
898,40,1,52,6,3,6,0,1,662,4,0
899,39,0,49,23,8,12,0,1,810,16,1
900,47,1,58,7,3,7,0,0,528,20,0
901,58,1,11,29,3,20,2,2,174,14,1
902,31,0,38,17,1,9,1,0,884,4,0
903,40,1,19,15,4,2,1,0,664,23,0
904,62,1,34,6,0,10,1,0,948,7,1
905,43,1,29,13,0,12,0,1,756,29,0
906,65,0,9,3,9,28,0,1,582,10,1
907,18,1,23,18,6,30,1,0,985,1,1
908,50,1,11,7,1,4,2,0,863,18,0
909,23,0,40,9,1,2,2,1,877,7,0
910,21,0,41,3,0,3,2,0,559,13,0
911,38,0,19,13,1,17,2,1,689,12,0
912,49,1,41,10,10,0,2,0,636,23,1
913,42,1,34,19,0,18,1,0,978,18,0
914,45,1,33,5,0,14,0,0,614,4,0
915,45,1,24,22,4,16,1,0,917,17,0
916,34,1,11,12,2,8,1,0,874,6,0
917,33,1,32,21,2,18,1,0,857,30,0
918,42,1,39,24,7,12,1,0,512,8,1
919,47,1,20,15,3,24,2,0,477,8,1
920,29,0,25,15,1,12,1,0,963,13,0
921,65,0,29,24,1,16,0,1,291,29,1
922,61,1,47,16,8,7,1,2,520,21,1
923,46,1,37,28,9,10,0,0,594,1,1
924,45,1,19,1,4,28,2,1,242,17,1
925,37,0,12,10,9,3,2,2,290,8,1
926,25,1,34,30,6,19,1,0,892,6,1
927,47,1,51,30,0,19,1,1,645,27,0
928,50,1,30,27,3,8,1,1,548,30,0
929,30,1,26,29,4,10,1,0,365,25,1
930,38,0,48,15,10,30,2,0,816,15,1
931,37,1,16,4,4,18,0,0,414,29,1
932,53,0,13,22,1,17,2,2,140,22,1
933,27,0,25,18,0,5,1,1,982,1,0
934,41,1,46,6,0,13,0,0,686,10,0
935,24,0,24,17,9,21,0,0,337,4,1
936,22,0,8,20,9,25,0,2,231,28,1
937,25,1,8,20,9,9,0,0,635,26,1
938,43,0,52,15,1,5,2,1,103,4,1
939,42,0,33,25,4,14,1,1,864,2,0
940,47,1,12,10,0,11,0,0,504,5,0
941,19,1,9,20,5,7,0,1,684,20,1
942,46,0,48,4,7,27,2,1,985,4,1
943,25,1,38,12,0,22,0,2,401,10,1
944,24,0,30,8,7,20,1,0,821,24,1
945,43,1,51,19,8,13,0,2,632,9,1
946,41,1,39,18,4,22,2,1,478,20,1
947,27,1,1,9,6,14,2,0,291,21,1
948,19,1,42,3,9,1,1,0,260,30,1
949,27,0,17,1,0,29,2,0,863,16,1
950,49,1,20,30,3,25,0,2,249,14,1
951,45,0,12,12,2,2,1,2,504,13,1
952,20,0,32,12,0,8,2,0,987,1,0
953,40,1,29,18,1,17,1,0,822,22,0
954,39,1,30,19,2,20,2,0,849,26,0
955,49,1,33,3,3,1,0,0,974,3,0
956,51,1,57,15,3,24,1,0,559,12,1
957,19,1,12,29,0,11,0,1,450,16,1
958,49,0,26,1,3,5,0,1,406,28,1
959,50,1,53,14,1,13,1,0,816,12,0
960,28,1,11,15,1,16,2,1,668,22,0
961,40,1,38,28,0,6,1,1,678,4,0
962,36,0,57,27,9,4,2,2,283,7,1
963,43,1,52,22,4,11,0,0,722,23,0
964,44,1,1,20,3,13,2,1,680,30,0
965,21,0,43,29,5,7,2,1,708,13,1
966,53,0,42,22,9,18,1,2,822,17,1
967,23,1,35,10,2,18,1,0,730,8,0
968,60,1,13,13,5,26,2,0,183,5,1
969,34,0,34,10,2,5,1,0,604,4,0
970,30,1,47,6,10,15,1,1,648,2,1
971,53,1,56,23,10,30,1,0,698,14,1
972,27,0,52,2,1,8,0,1,702,6,0
973,51,1,18,29,7,27,2,0,751,5,1
974,49,1,25,1,4,0,0,2,866,15,1
975,30,1,58,19,1,4,1,0,990,17,0
976,50,1,27,8,8,3,2,2,405,26,1
977,58,0,17,28,4,26,2,0,936,9,1
978,39,1,24,11,0,0,1,1,804,7,0
979,31,0,4,9,0,14,0,0,522,10,0
980,34,1,10,13,1,5,1,0,645,8,0
981,22,1,44,18,7,18,2,0,952,6,1
982,23,0,52,28,2,9,2,0,926,14,0
983,37,1,35,12,0,9,1,0,969,27,0
984,52,1,60,26,7,13,0,0,491,15,1
985,51,0,58,6,4,0,0,0,845,19,1
986,64,0,56,15,0,6,2,1,337,20,1
987,19,0,23,29,8,21,0,1,114,22,1
988,48,0,8,10,3,2,0,0,766,14,0
989,38,0,20,30,8,26,2,0,586,1,1
990,40,0,47,18,4,19,2,1,936,15,0
991,37,1,17,26,10,13,0,2,580,26,1
992,32,0,34,10,5,6,2,0,378,4,1
993,26,1,4,6,5,27,0,1,688,2,1
994,65,0,44,27,1,6,2,0,576,24,1
995,35,1,21,20,0,5,0,0,549,17,0
996,65,1,54,21,8,16,1,2,855,23,1
997,20,0,53,8,2,9,2,0,710,2,0
998,33,0,46,15,4,13,0,2,315,16,1
999,19,0,30,23,4,10,1,2,170,4,1
1000,39,0,51,15,10,12,2,2,944,22,1
1001,56,0,32,27,5,4,1,0,647,24,1
1002,36,1,15,14,9,11,1,0,204,5,1
1003,38,1,15,15,2,15,0,0,747,10,0
1004,42,1,18,12,3,19,1,2,185,11,1
1005,43,1,42,30,9,22,2,0,329,21,1
1006,54,1,46,30,4,20,0,0,948,9,1
1007,20,1,8,2,2,12,2,0,934,1,0
1008,25,0,11,19,7,3,1,2,558,5,1
1009,63,0,47,21,8,8,2,0,948,15,1
1010,44,1,45,28,3,17,0,1,631,15,0
1011,41,1,13,19,3,8,1,1,858,27,0
1012,45,0,56,2,3,1,0,0,837,8,0
1013,46,0,32,14,6,6,1,0,583,7,1
1014,55,0,36,11,6,4,2,0,497,24,1
1015,54,0,60,3,9,4,2,2,910,16,1
1016,36,1,45,5,2,14,2,0,632,6,0
1017,46,1,54,17,2,0,1,1,592,10,0
1018,56,1,34,14,0,25,0,1,326,20,1
1019,21,1,35,5,1,4,2,1,641,21,0
1020,32,1,24,26,8,3,2,2,772,19,1
1021,30,0,45,8,3,5,1,0,684,13,0
1022,23,1,27,2,0,3,1,0,632,7,0
1023,42,0,28,27,0,1,2,1,947,6,0
1024,35,1,59,20,10,28,1,1,406,5,1
1025,49,1,50,29,0,8,0,0,860,27,0
1026,47,1,60,5,1,3,2,1,907,8,0
1027,43,0,19,27,2,15,0,0,956,13,0
1028,30,0,1,19,3,17,0,1,393,20,1
1029,27,1,32,15,2,17,2,0,859,20,0
1030,45,1,48,23,1,16,0,1,890,14,0
1031,22,1,40,5,0,27,0,2,326,25,1
1032,24,1,53,1,4,5,2,2,737,26,1
1033,64,1,40,22,2,15,0,2,180,27,1
1034,41,1,42,3,1,16,0,1,599,21,0
1035,37,1,13,24,2,8,2,0,702,25,0
1036,49,1,11,1,2,2,2,1,591,7,0
1037,31,0,23,14,1,6,2,0,927,5,0
1038,57,0,44,22,10,18,0,0,426,19,1
1039,47,1,6,16,2,2,2,1,928,3,0
1040,45,1,46,23,4,5,2,0,650,7,0
1041,49,0,3,27,1,6,0,0,839,7,0
1042,35,0,16,19,9,6,2,1,241,8,1
1043,50,0,44,8,4,15,1,1,668,14,0
1044,58,1,21,4,4,9,2,2,687,22,1
1045,43,0,19,26,0,29,0,1,654,28,1
1046,22,1,7,26,5,21,0,0,454,7,1
1047,46,1,30,9,8,7,2,2,306,2,1
1048,43,1,36,4,3,20,1,0,850,25,0
1049,33,1,54,27,2,12,1,1,680,28,0
1050,40,1,3,3,9,21,0,1,519,19,1
1051,22,1,52,19,1,2,0,1,508,9,0
1052,25,1,24,10,0,6,2,0,863,20,0
1053,57,1,12,23,1,20,1,1,899,20,1
1054,47,0,12,12,1,6,0,0,727,15,0
1055,61,1,56,14,6,16,1,2,480,23,1
1056,26,0,51,27,0,7,1,0,927,13,0
1057,23,0,46,20,5,11,1,0,350,13,1
1058,18,1,35,2,3,9,2,1,527,9,1
1059,45,1,39,11,1,4,1,0,886,10,0
1060,19,1,1,4,1,13,2,0,531,20,0
1061,45,1,2,22,9,16,0,2,332,13,1
1062,25,1,57,4,0,16,1,0,794,13,0
1063,50,1,48,28,7,14,0,2,318,18,1
1064,21,1,37,12,2,14,0,1,890,9,0
1065,39,0,30,26,0,13,1,0,674,10,0
1066,37,1,35,9,2,13,2,1,553,18,0
1067,61,1,54,2,10,13,2,2,952,25,1
1068,52,1,20,29,10,23,2,2,569,12,1
1069,62,1,51,29,10,24,2,2,541,19,1
1070,30,0,48,15,3,9,0,2,112,27,1
1071,56,0,51,1,7,18,0,0,523,18,1
1072,44,0,50,25,3,17,2,0,801,2,0
1073,63,0,10,20,10,21,0,2,779,14,1
1074,28,0,34,18,9,6,2,2,153,15,1
1075,44,0,14,21,3,3,0,1,979,10,0
1076,40,1,11,11,4,0,0,0,669,5,0
1077,44,1,3,3,2,5,0,0,872,11,0
1078,24,0,7,25,0,8,1,1,920,15,0
1079,45,1,54,5,9,20,0,2,387,1,1
1080,49,1,51,22,6,2,2,1,184,10,1
1081,25,1,36,30,7,26,2,0,269,19,1
1082,29,1,10,29,0,6,1,1,513,13,0
1083,42,0,55,4,4,29,2,1,409,7,1
1084,58,1,5,5,7,9,1,2,990,18,1
1085,26,1,8,11,2,0,0,0,870,4,0
1086,18,1,25,8,0,2,2,0,641,27,0
1087,41,1,35,15,2,11,1,1,864,29,0
1088,35,1,23,13,1,11,0,1,646,24,0
1089,40,0,27,23,2,23,2,2,759,26,1
1090,27,1,3,30,8,2,1,0,484,22,1
1091,27,0,48,28,0,0,2,2,641,11,1
1092,27,0,45,29,2,2,0,1,734,12,0
1093,19,0,40,27,9,8,2,2,775,7,1
1094,45,0,4,10,4,4,0,1,863,12,0
1095,28,0,31,15,2,20,1,0,642,12,0
1096,38,0,28,12,0,16,1,1,724,15,0
1097,50,0,34,9,3,12,1,1,675,13,0
1098,62,0,51,4,7,4,1,2,112,17,1
1099,53,1,43,16,7,19,1,1,642,30,1
1100,46,1,48,15,0,20,1,1,956,10,0
1101,29,0,50,20,6,2,1,1,217,10,1
1102,23,1,7,26,0,5,0,1,645,22,0
1103,45,0,24,11,0,16,1,0,760,15,0
1104,53,0,27,29,0,30,1,1,366,5,1
1105,20,1,25,12,8,13,0,1,924,17,1
1106,32,1,55,14,10,20,2,2,781,4,1
1107,24,0,8,24,0,19,1,0,797,10,0
1108,48,1,28,23,2,17,0,1,625,19,0
1109,46,0,55,15,8,23,2,0,118,24,1
1110,48,0,56,16,2,29,0,2,996,8,1
1111,47,0,32,15,3,25,2,1,544,17,1
1112,25,1,42,27,10,29,0,1,291,5,1
1113,19,1,16,17,0,20,2,0,993,13,0
1114,24,1,15,13,1,14,1,0,985,23,0
1115,48,0,22,24,4,23,0,1,213,11,1
1116,50,0,20,19,5,14,1,0,669,9,0
1117,44,0,58,15,1,4,2,1,954,4,0
1118,20,1,26,14,2,18,0,1,764,10,0
1119,31,0,30,3,3,0,2,0,530,12,0
1120,41,0,22,21,0,1,2,0,567,12,0
1121,44,0,9,15,7,24,2,2,929,27,1
1122,37,1,25,30,2,6,1,0,951,21,0
1123,33,1,42,9,1,30,1,2,249,8,1
1124,43,1,31,16,4,12,0,0,821,23,0
1125,65,0,16,1,7,20,1,0,491,1,1
1126,31,1,42,16,1,24,2,1,111,23,1
1127,28,1,2,6,1,20,2,0,520,16,0
1128,21,0,44,27,0,8,2,0,584,7,0
1129,40,1,21,4,3,4,2,1,798,2,1
1130,45,1,50,13,10,15,0,1,943,30,1
1131,41,0,18,12,2,11,2,0,809,2,0
1132,31,0,26,14,3,18,2,1,680,2,0
1133,36,1,18,9,7,26,1,2,116,14,1
1134,62,0,35,6,7,30,1,0,372,18,1
1135,25,0,30,8,0,18,1,0,741,14,0
1136,21,0,20,20,1,15,1,0,608,10,0
1137,38,0,13,10,0,0,1,1,1000,6,0
1138,39,1,59,26,3,5,0,0,384,2,1
1139,19,1,35,12,0,6,1,0,833,29,0
1140,60,1,47,1,9,21,0,1,891,5,1
1141,26,0,60,4,6,21,1,0,345,11,1
1142,27,1,3,25,0,30,0,2,746,2,1
1143,31,1,22,25,0,5,1,1,808,10,0
1144,29,1,44,14,1,0,0,0,977,5,0
1145,64,1,7,10,2,19,0,2,749,29,1
1146,46,0,23,28,0,7,0,1,981,3,0
1147,57,0,47,15,0,22,0,2,345,23,1
1148,38,0,55,22,4,15,1,0,719,15,1
1149,47,0,58,11,4,20,0,0,516,14,0
1150,32,0,48,5,2,3,2,0,612,5,0
1151,23,1,51,1,1,18,1,1,677,23,0
1152,44,1,34,12,4,13,2,0,500,19,0
1153,28,0,16,20,8,0,1,0,940,7,1
1154,45,1,3,5,4,8,0,1,934,19,0
1155,34,0,5,5,4,2,2,0,189,9,1
